Lovalot,"They told me this is a free country. But now it feels like a chicken factory. I feel couped up I wanna bust free. Got nothing to lose if you get me. Like a Taliban trucker eatin? boiled-up yucca. I keep my eyes down like I?m in a black burka. Been through shit, yeah, it's a fucker. But now I make tunes. Say shaka laka laka. Shaka laka la, shaka laka li. Shaka lakalakalaka lucky lucky me. If you check me, I check you. If they kick you then I back you. Say something new, say something cool. I give you my time but I ain't no fool. I could I could I. Break a break a jaw. Every every time someone steps on my toe. I fight the ones that fight me. I really love alot. But I fight the ones that fight me. Who's in town?. Dem no like me, me no like dem. Like Hu Jintao. Instead of them I got a new found JEM. Someone I can love up like men. Like Obama needs to love up Chen. Like a hand-me-down sucker throwin? bombs out to Mecca. Call it Goodwill, get money to get better. Keep your head down like a UNICEF worker. If you get hit you can't question the fucker. How come how come I. Yeah but yeah but why?. If I B the F, who the F- B the I?. If you met me then you'll get me. But if you get me, will you get a fee?. Shits mennnu be free. Where's Bob Marley?. And I won't turn my cheek. Like I'm Ghandhi. I fight the ones that fight me"
Macho,"I mashed up a a coconut outside by the back wall. shoot a pro for eating up my mango. Daddy was home, huntin' up the rubble. Get your mama, quick get the polo (?!). We had no idea we were cookin' for commando. Everybody coming forward with a truckload. Big head with players on the down low. like a coffee and filled with the info (?). And now that we really rock now, we're macho. and that's what we wanted all along. And that's right, that's the laws of our ghetto. And now we see that things are not simple. I can't have videos made by Sony, yo. Spring films of Rocky and Rambo. Roll model from bollywood to jungle. We learned about using from our heroes. Aviator shades, no winds with the grenade. Kicking out in camouflage and band-aid. Homemade tin records that ricochet. When it's hot, we all make lemonade. And now that we really rock now, we're macho. and that's what we wanted all along. And that's right, that's the laws of our ghetto. And now we see that things are not simple. Picked out a name and got my new uniform,. girl gladiator, step in the stadium. One next to chick now , talkin' rebellion. cyanide pill hangin' like medallion. Picked out a name and got my new uniform,. girl gladiator, step in the stadium. One next to chick now , talkin' rebellion. cynide pill hangin' like medallion. And now that we , we rock now, we're macho. and that's what we wanted all along. And that's right, that's the laws of our ghetto. And now we see that things are not simple. And now that we , we rock now, we're macho. and that's what we wanted all along. And that's right, that's the laws of our ghetto. And now we see that things are not simple"
Mango Pickle Down River,"When it's hot we go down the river and swim. When we go fishing we're catching a brim. When the river's high we jump off the bridge. And then we go home and play some didge. When it's hot we go down the river and swim. When we go fishing we're catching a brim. When the river's high we jump off the bridge. And then we go home and play some didge. First of all I wanna say I don't even know why you act that way. My name is Maya and people always say. I act kinda strange like a dooba weh. I like fish and mango pickle. When I climb trees them feet them tickle. I'm broke this month, didn't pay rent. I had to jump town and my money_验s all spent. I had to jump town and my money_验s all spent. When it's hot we go down the river and swim. When we go fishing we're catching a brim. When the river's high we jump off the bridge. And then we go home and play some didge. When it's hot we go down the river and swim. When we go fishing we're catching a brim. When the river's high we jump off the bridge. And then we go home and play some didge. Rode the BMX, we walked through the bush. The boys fight to ride it but I just let them push. Keith stole an egg from a lil kookoo. Kept it safe in his mouth, while he danced the jookoo jookoo. There_验s only one ocean that got fish left. One day we_验ll have to be a really good chef. And I don_验t mean us in the bush making meth. Boys, if you catch meth, you catch your death. When I said that Keith sneezed and had a chick. Broke the little egg in his mouth in little bits. When it's hot we go down the river and swim. When we go fishing we're catching a brim. When the river's high we jump off the bridge. And then we go home and play some didge. When it's hot we go down the river and swim. When we go fishing we're catching a brim. When the river's high we jump off the bridge. And then we go home and play some didge"
Marsha/ Britney,"I've got imitators, haters and some psychos. but what I hate most is bitches who are fame hoes. seen them at the party posting for photos. She don't think about the world past painting toes. This girl is been doing rounds at the local mall. elevated ??? of doing dudes in rock and roll. pretty face character deadly like a ... she always claims she's part native Navajo. He's kinda isn't dressed from head to toe in black. His stylish straight whack off a magazine rack. Buy it post link it spread it ready and read it. You're always on my space coz you need phone credit. You wanna be the next big thing, ""it"" thing. Do anything.... but you can't sing. Hey Marsha!. What'd you do yesterday?. Coz when I read the blog story. Don't add up to what you told me. Hey Marsha!. What'd you do yesterday?. What I read on your blog story. Don't add up to what you told me. You want to be a model for American Apparel. It's apparent that yourself is way dumber than Cowell. You want high fashion so you worked at Fashion High. Cocaine kept you talking most of it a fucking lie. Your shoes could feed a village. You should think about that. Facebook face facts can you know that. Bla bla bla bla bla .. girl you should post that. Hey Marsha!. What'd you do yesterday?. What I read on your blog story. Don't add up to what you told me. Hey Marsha!. What'd you do yesterday?. What I read on your blog story. Don't add up to what you told me"
Marsha/britney,"I've got imitators, haters and some psychos. But what I hate most is bitches who are fame hoes. Seen them at the party posting for photos. She don't think about the world past painting toes. This girl is been doing rounds at the local mall. Elevated [?] of doing dudes in rock and roll. Pretty face character deadly like a [?]. She always claims she's part native navajo. He's kinda isn't dressed from head to toe in black. His stylish straight whack off a magazine rack. Buy it post link it spread it ready and read it. You're always on my space coz you need phone credit. You wanna be the next big thing, ""it"" thing. Do anything... but you can't sing. Hey marsha!. What'd you do yesterday?. Coz when I read the blog story. Don't add up to what you told me. Hey marsha!. What'd you do yesterday?. What I read on your blog story. Don't add up to what you told me. You want to be a model for american apparel. It's apparent that yourself is way dumber than cowell. You want high fashion so you worked at fashion high. Cocaine kept you talking most of it a fucking lie. [?]. Your shoes could feed a village. You should think about that. Facebook face facts can you know that. Bla bla bla bla bla [?] girl you should post that. Hey marsha!. What'd you do yesterday?. What I read on your blog story. Don't add up to what you told me. Hey marsha!. What'd you do yesterday?. What I read on your blog story. Don't add up to what you told me"
MATANGI,"It's so simple get to the floor (x10). [Hook]. Immina immina thana thana. Ingana ingana giina giina. Matangi. [Verse 1]. Somalia Bosnia. Cuba Colombia. Equador Mexico. Butane Morocco. Botswana Ghana. India Serbia. Libya Lebanon. Gambia Namibia. Bali Mali. Chile Malawi. Bequai St Vincent. Trinidad and Norway. China Canada. U. S. A. U. K. Nepal Nigeria. Ethiopia North Myanmar Panama. Philippines Nicaragua. Palestine and Greece. Peru and France. It's so simple do the dance. [Bridge]. Pretty raw. Get to the floor. Came up listening to war war. Weekend breaks in Singapore. Preach like a priest. I sing like a whore. Do you want more?. Do you want more?. Do you know what I got in store?. Do you want more?. Do you want more?. It's so simple get to the floor. [Hook]. It's so simple get to the floor. Do you want more?. Do you want more?. Do you know what I got in store?. [Hook]. [Verse 2]. I'm ice cream. And you're sorbet. They got guns but it points the wrong way. Yeah I'm on it they cirque de soleil. They make big sounds with nothing to say. School of fakeness. I'm school of hard knocks. You're here to fool us. I'm here to take shots. Look-alike, copycat. Doppelg誣nger, fraud. They ain't got nothing on me. Now I'm getting bored. If you're gonna be me you need a manifesto. If you ain't got one you better get one presto. Yeah you got money we sell bootlegs only. When the shit counts our numbers way plenty. We started at the bottom but Drake gets all the credit. Paper route or life route yeah we be ready. [Hook]"
Meds and Feds,"I just give a damn. Who says all the rules are made with rulers?. We break em and break in their computers. I ain't buying no more from them looters. Who try to out school us. So we jump on our scooters. I hope you understood us. . I just give a damn. Hocus pocus, but you can't take away our focus. We're growing up in middle of the digital ruckus. You can say fuck us, I ain't putting on the stoppers. We could be hackers making it like Lakers. While we become workers you become golfers. The modern day coppers beating on us for the papers. I just give a damn"
Mudersounds Munchi,"To my bedroom to the hallway. To the hallway to the alleyway. To the alleyway to the freeway. To the freeway to the highway. But here's something from me. It's music. That's why we like that. The future backwards spells ""are you tough?"" (er u tuf). The future backwards spells ""are you tough?. That's why we do this, we do that. That's why we do this. It's the music. Pump up on the beat(s). I'm not saying be free. I'm saying it should it be freer. I'm not saying it should be freer. I'm saying the music should be free. It's my wagger"
Ola,"""Nants... "". They call me a ruler, trend setter, makin' life feel better. Breaking order like a leader now follow. Poppin' a collar, yea hustle a dollar. You can't touch us like Mc Hammer. Eat my mum's string hoppers, jump in the chopper. Yea, chop up a mango with salt and pepper. Holla, holla, holla, true scholar with the nona. And I'm here to shine the light on the matter. At the border I see the patroller cruising past in their car. Creeping in my socks and slipper. Mexicans say ""hola! "". At the border I see the patroller cruising past in their car. Hiding in my Toyota Corolla, everybody say ""Y. A. L. A. ! "". ""Nants ingonyama bagithi"". Baller, a baller, got a friend called Burma. And he looks at Obama when we burner. Turtleneck and bomber, it's a Bamboo Banga. And you know I'm comin' back with power. Yea '64 Impala, Hummer or Toyota. When I drive in I'm a winner. Whatever I'mma rapper got fuel in the burner. Off the grid, staying off the radar. At the border I see the patroller cruising past in their car. Creeping in my socks and slipper. Mexicans say ""hola! "". At the border I see the patroller cruising past in their car. Hiding in my Toyota Corolla, everybody say ""Y. A. L. A. ! "". ""Nants ingonyama bagithi"". Yea, shoot at a shooter, yea shoot a computer. Pour yourself a shot of teqkilla. Time for a banger, throw up your middle finger. I'm a writer competition we gon' murder. I'm a fighter and a lover like winter and summer. I ain't really looking for no drama. At the border I see the patroller cruising past in their car. Creeping in my socks and slipper. Mexicans say ""hola! "". At the border I see the patroller cruising past in their car. Hiding in my Toyota Corolla, everybody say ""Y. A. L. A. ! "". ""Nants ingonyama bagithi"". Most of the things I do, they banned it. But I'mma still do it, I'm a bandit. I'mma still, I'mma still, I'mma still, I'mma still. But I'mma still do it, I'm a bandit. Most of the things I do, they banned it. But I'mma still do it, I'm a bandit. I'mma still, I'mma still, I'mma still, I'mma still. But I'mma still do it, I'm a bandit. Bandit bandit, ba-bandit. Bandit bandit, ba-bandit"
One For The Head (skit),One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. One for the head. and two for the beat. Give me something to do!
Only 1 U,"There's only one you, you, you, you. There's only one you, you, you, you. Ding, ding, ding. Just cause the game is up. Didn't mean I didn't win. I got three aces and a king. I begun love of financiable things. That's why my instincts kicks in. Matter if you win. It's based on what you bring. That's the feeling in the chest with the drink. Your telephone rings. But you ain't listenin. So motherfucker now I'm steppin' in. There's only one you, you, you, you. There's only one you, you, you, you. There's only one you, you, you, you. Ding, ding, ding. There's only one you, you, you, you. There's only one you, you, you, you. There's only one you, you, you, you. Ding, ding, ding. Love craft itself. When it comes to my style. She's made up, I'm real!. I'm a lady of rage, with a afro puff. Who else can say the things they feel?. More jiggy than Will. From a mouth to a chub. There's no bee I cannot kill, kill, kill. Still chill upon a hill. Like I'm poppin' a pill. There's no other things I want to feel. There's only one you, you, you, you. There's only one you, you, you, you. There's only one you, you, you, you. Ding, ding, ding. There's trillions of cash. And there's billions of us. And there's millions of things. That can happen with this stuff. And there's thousands that will crash. And there's hundreds that will smash. There's only one yo and I'm a drink to that. There's only one you, you, you, you. There's only one you, you, you, you. Ding, ding, ding. There's only one you, you, you, you. There's only one you, you, you, you. There's only one you, you, you, you. Ding, ding, ding. Come on, let go, let me go take off. Tonight's the one. Cause' tomorrow may never come. Fucking all day. Every night is gonna be mine. Making money is fine. But your life is one of a kind"
Overdrive,"Girl say, girl say, girl say, boy say, girl say. boy say, girl say, boy say. In the car, in the car, in the car, out the car. in the car, out the car, in the car, out the car. I'm stylin', stylin', ravin', ravin', stylin', ravin', stylin', ravin'. Overdrive. Overfly. Overdrive. Overfly. Overdrive. Overfly. Overdrive. Overfly. When I was young my style was so different. I had already begun even 'fore I hit London. My... [?] had the boys with the toy gun. But I already had real ones. So I found new ways for me to have fun. Girl say, girl say, girl say, boy say, girl say. boy say, girl say, boy say. In the car, in the car, in the car, out the car. in the car, out the car, in the car, out the car. I'm stylin', stylin', ravin', ravin', stylin', ravin', stylin', ravin'. We don't make the money on the violence. That's why we don't do the silence"
P.O.W.A.,"[Hook]. Don't you wanna. Tell me if you're gonna. Put down your armour. Promise no more drama. Throw up my hands I say I'm not Dalai Lama. Throw up my hands say I'm not Obama. I'm not Osama. Monsanto farmer. I don't drink no soda. I believe in Karma. They try to shut me down. I've still got the power. They try to hate me. But I still be that lover. I know my mind. In me I'm gonna find. This is my time. And I'm searching for the signs. Throw up my hands. Say this is people power. Throw up my finger and I'm taking on the Tower. [Hook]. Don't you wanna. Tell me if you're gonna. Put down your armour. Promise no more drama. You know me I don't watch TV. People watching me are only gonna see. I'm not your enemy FBI checking me. Curbing my money but that don't bother me. I'm much tougher. I don't need the buffer. I keep it light. Keep my head out the gutter. I'ma do it now. I'ma do it. I'ma do it now. I'ma do it. I'ma do it now. I'ma show you how. Put your hands up. Put your middle fingers in the air. M. I. A. make it spray like it's raining up in here. Think you're getting baptised. With the sweat on your tree. Where where where. You say where my water there. You say wa wa wa wa wa. I say pa pa pa pa pa. You say wa wa wa wa wa. I say pa pa pa pa pa. Supa-kala fascist, racist, espi-ala-tazors. Posers with cases. They better not erase us. Batta come face us. I'm not Rihanna. I'm not Madonna. I'm not Mariah. Or Ariana. I've been around in this world causing drama. The real spice girl, hot girl power. [Hook]. Don't you wanna. Tell me if you're gonna. Put down your armour. Promise no more drama. Throw my hands. Say this is people power. Throw up my finger and I'm taking on the Tower"
Paper Planes,"I fly like paper, get high like planes. If you catch me at the border I got visas in my name. If you come around here, I make 'em all day. I get one done in a second if you wait. I fly like paper, get high like planes. If you catch me at the border I got visas in my name. If you come around here, I make 'em all day. I get one done in a second if you wait. Sometimes I think sitting on trains. Every stop I get to I'm clocking that game. Everyone's a winner we're making our fame. Bonafide hustler making my name. Sometimes I think sitting on trains. Every stop I get to I'm clocking that game. Everyone's a winner we're making our fame. Bonafide hustler making my name. All I wanna do is *BANG BANG BANG BANG!*. And a *KKKAAAA CHING!*. And take your money. All I wanna do is *BANG BANG BANG BANG!*. And a *KKKAAAA CHING!*. And take your money. All I wanna do is *BANG BANG BANG BANG!*. And a *KKKAAAA CHING!*. And take your money. Pirate skulls and bones. Sticks and stones and weed and bongs. Running when we hit 'em. Lethal poison pon their system. Pirate skulls and bones. Sticks and stones and weed and bongs. Running when we hit 'em. Lethal poison pon their system. No one on the corner has swag like us. Hit me on my banner prepaid wireless. We pack and deliver like UPS trucks. Alredy going hell just pumping that gas. No one on the corner has swag like us. Hit me on my banner prepaid wireless. We pack and deliver like UPS trucks. Alredy going hell just pumping that gas. All I wanna do is *BANG BANG BANG BANG!*. And a *KKKAAAA CHING!*. And take your money. All I wanna do is *BANG BANG BANG BANG!*. And a *KKKAAAA CHING!*. And take your money. All I wanna do is *BANG BANG BANG BANG!*. And a *KKKAAAA CHING!*. And take your money. M.I.A.. Third world democracy. Yeah, I got more records than the K.G.B.. So, uh, no funny business. Some some some I some I murder. Some I some I let go. Some some some I some I murder. Some I some I let go"
Platforms,"Neon lights on the dust on the ground on the bus. Dirty roads makes that scarf wrap a must. Rolling by scrolling for the future on the app. Data mine my mind like a diamond in the ruff. Platforms here's a train of thought. Getting to the bright side of me is why I fought. I'm gonna say what else have I got. Maybe there's glory in all the things I'm not. Guns keep it fun, keep it mad, keep it on the run. If oil is the God, then the cranes all pray. The crude is so rude cause it makes the people pay. On the side of the men make money. A flower for a dollar man, he wants a family. If I rose to power, I'll be a bouquet. Emoji a smiley, and say I'm okay. The tech dudes are the only ones having a good day. cause talking is cheap, cause they make it easy. Platforms here's a train of thought. Getting to the bright side of me is why I fought. I'm gonna say what else have I got. Maybe there's glory in all the things I'm not. Guns keep it fun, keep it mad, keep it on the run. Guns keep it fun, keep it mad on the run. Those who love me, here comes the sound. Power to the people, yeah the light is never done. Switch on for the bitches, yeah electricity fun. Politics, new kicks, [?] up a new pic. [?] countries by the way they do clicks. [?] I'm a beat, don't skip. This ode is gonna flow now, jumping with this real chick. Platforms here's a train of thought. Getting to the bright side of me is why I fought. I'm gonna say what else have I got. Maybe there's glory in all the things I'm not"
Pull Up The People,"Lyrics by: Larissa Springger. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the poor,pull up the poor. Slang tang. That's the M.I.A. tang. I've got the bombs to make you blow. I got the beats to make it bang. (X 2). Yeah,me got God and me got you. Every day thinking bout how me get through. Everything i own is on I.O.U.. But i'm here to bringing you. Someting new. You no like the people,they no like you. Then they go and set it off. With a big Boom. Every gun in a battle is a. Son and daughter too. So why you wanna talk about. Who done who?. Why you wanna talk about. Slang tang. That's the M.I.A. tang. I've got the bombs to make you blow. I got the beats to make it bang. (X 2). Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the people,pull up the poor. Pull up the poor,pull up the poor. I'm a fighter,fighter God. I'm a soldier on that road. I'm a fighter,a nice nice fighter. I'm a soldier on that road. You can bring me the reaper. Bring me the lawyer. I_验m a fighter,i'll take em on. You treat me like a killer. I ain't hate ya.. I'm a fighter,fighter God. I'm a soldier on that road. I'm a fighter,a nice nice fighter. I'm a soldier on that road. Slang tang. That's the M.I.A. tang. I've got the bombs to make you blow. I got the beats to make it bang bang bang. Slang tang. That's the M.I.A. tang. I've got the bombs to make you blow. I got the beats to make it. Slang tang. That's the M.I.A. tang. I've got the bombs to make you blow. I got the beats to make it bang bang bang. Slang tang. That's the M.I.A. tang. I've got the bombs to make you blow. I got the beats to make it bang"
Reload,"Okay, reload. [?] like Al Pacino. Okay, reload. Like Scarface, Al Pacino. You got some nerve talking shit about me. When you ain't done fuck all. Yeah, yeah, do the time now. This time I'm coming out on my parole. Had your time with the Bentley, the gold. The yoga, Prada, bling-bling's gone. Nuttin' goin' on but the rent. [?] life-forsaken bread and bacon. I caught you [?] I spit on the ground. You don't know? Had to be on the ground. [?] fuck that cause you got no backbone. Okay reload, coming at you like Al Pacino. Is you down? Gonna get you for one more round. Okay reload, coming at you like Al Pacino. Is you down? Gonna get you for one more round. Much too young. Too heavy and fell in far too deep. Okay, cocaine now!. Ganja, Rizla, sensimilia. [?]. Dodgin' Feds on the bus, life ain't fair. Let me see what you've got on. Yeah, yeah, tracksuits, still got your hoodie on. 'Member that girl that you called ""loose""?. Yeah, last week I saw her working in Boots. I know, I know she ain't got nothing on me. She ain't got the goods. Is you down for one more round?. It's okay, I feel good. Is you down for one more round?. Well that's okay, your shit's tired anyway. Okay reload, coming at you like Al Pacino. Is you down? Gonna get you for one more round. You got your head switched. You gave into me, bureaucratic. Yeah, yeah I'm a heart breaker. What happened to you, aren't you thoroughbred?. I want Public Enemy back. Chuck D, Flava, and Professor Griff. Who gon' come save us?. Had to fight back the pop-stars bullshit. Okay reload, coming at you like Al Pacino. Is you down? Gonna get you for one more round. Well that's okay, your shit's tired anyway. Is you down? Gonna get you for one more round. [?]. 'Nuff of them men, try take liberties. I've got the back bone, don't need yours. 'Nuff of them [?] say, ""oh no, go! "". Meow, meow, pussycat turned tiger. If you don't know it goes, ""ra, ra"". More bounce in the ounce than gunpowder. Make you play position, defender"
Rewear It,"Regenerate, regenerate, regenerate. Regenerate, regenerate, regenerate. Regenerate, regenerate, regenerate. Regenerate, regenerate, regenerate. Regenerate, regenerate the nation. Regenerate the nation. Regenerate the nation. Regenerate the nation. Regenerate the nation. Cause this generation. We rewear it (rewear it). Cause this generation. We rewear it (rewear it). Cause this generation. We rewear it. Cause this generation. We rewear it (rewear it). We rewear it (rewear it). We rewear it (rewear it). We rewear it (rewear it). We rewear it, we rewear it. We rewear it, we rewear it. We rewear it, we rewear it. We rewear it, we rewear it. We rewear it. North, south, east, west. Everybody there. Water, water, water, water. Where me water there?. Need to breathe, need to breathe. This bubble needs some air. Ah-ah-air. Need to get some air. Fresh and clean like January. Here's that credit itintery. Playing that game, get your referee. Victory is necessary. Hide your ones like bitchionary. But, you know me. I keep it clean. I don't like doing things I don't really mean. That's my team, sport or win. We don't give a fuck 'bout reppin' green. Kicking down the doors, get your scene. I'm going to be your chick supreme. Make you scream for the dream. Do it clean, spin your wheels. I stitched your seams, sew what you mean. So what if I want a world to gleam?. Part of the team, you're part of the theme. If you want change, then you gotta go in. Cause this generation. We rewear it (rewear it). Cause this generation. We rewear it (rewear it). Cause this generation. We rewear it. Cause this generation. We rewear it (rewear it). We rewear it (rewear it). We rewear it (rewear it). We rewear it (rewear it). We rewear it, we rewear it. We rewear it, we rewear it. We rewear it, we rewear it. We rewear it, we rewear it. We rewear it. Reset the rhythm, we don't walk away. Reset the rhythm. Regenerate the nation. Regenerate the nation. Regenerate the nation. Regenerate the nation. Cause this generation. We rewear it (rewear it). Cause this generation. We rewear it (rewear it). Cause this generation. We rewear it. Cause this generation. We rewear it (rewear it). We rewear it (rewear it). We rewear it (rewear it). We rewear it (rewear it). We rewear it, we rewear it. We rewear it, we rewear it. We rewear it, we rewear it. We rewear it, we rewear it. We rewear it"
Sexodus (Feat. The Weeknd),"[Intro]. Come on a sexodus. Come on a sexodus. Come on a sexodus. Come on a sexodus. [Verse 1]. Do you want to come on thi sexodus?. If you got swag, fuck with us. And do you wanna ride like a crusader?. Me, I'm not a Christian girl. My blood type is no negative. But I'm positive that I'm too deep. Switch the light on when we hit the sheets. Truly what I see is all I keep. I see you stacked chicks their views are blocked in. When I help 'em you say you broke in. I see you locked in you say I don't let you in. How come all this drama still trending. [Hook]. Baby you can have it all. Tell me what for. Baby you can have it all. Tell me what for. [Verse 2]. New frontier I got news from there. Let's sell it to a new frequency. I left the graveyard selling full of fancy. Bring your homie with transparency. My blood type is no negative. But I'm positive the dark ain't deep. Just switch your light on when we hit the streets. Truly what I see is all I keep. My sights are set in higher times. And my eyes can see in 3D. Make it bright and I see 360. I can get you, but you can't get me. [Hook]. Baby you can have it all. Tell me what for. Baby you can have it all. Tell me what for. [Hook 2]. Yeah you keep on telling me you wanna have it all. Tell me what for. Yeah you keep on telling me you wanna have it all. Tell me what for. [Verse 3]. Cash and Kashmir, gold in Zier. I got a new one from over there. You can drink a mint tea by the Red Sea. As you're living out whose fantasy. Yeah the sun the moon are both. Hitting the hood and the heat's too hot to be cool. Yeah I'm sailing my bed to a better man school. And it's two in the afternoon. We already bullet-proof, we got a big crew. And we're running on a force that's true. We don't fear you, wear up-to-date shoes. Or fall for the point of view. [Hook]. Baby you can have it all. Tell me what for. Baby you can have it all. Tell me what for. [Hook 2]. Yeah you keep on telling me you wanna have it all. Tell me what for. Yeah you keep on telling me you wanna have it all. Tell me what for. [Outro]. What d'you want it all for?. What d'you want it all for?"
Shells,"Shells on the floor. The writing's on the wall. Bullets in your store. Says ""I'm hunting for you all"". Field full of dope. I'm harvesting my hope. Shipping out speed boats. So we're not broke. Coca-cola floats. The stock market broke. Somewhere in Angola we're still craving for a goat. Send me a post. Yeah, send me something you wrote. School of the hard knocks. We don't like to boast. Go down the road. Their cars are rolling slow. Boys fighting laws. Got their AKs on show. Kids playing ball. They growing like they know. Wanna make that doe. Just to have something to show. Buy Tees and Gold. Bandanas and hoes. Freedom costs money and they're feeling really bored. Vitamins are low. Amphetamines high. Busting out shots. On rings and chicken pie. Shells on the floor. The writing's on the wall. Bullets in your store. Says ""I'm hunting for you all"". Fields filled with dope. I'm harvesting my hope. Shipping out speed boats. So we're not broke. . Why you gotta make me out like this. Why you gotta make me out like this. I never wanted none of this shit. Why you gotta make me out like this. I never asked for none of this shit. Why you gotta make me out like this. Talking about, talking about war war war. I rather talk about moi. Talking about, talking about war war war. I rather talk about moi. Talking about, talking about war war war. I rather talk about moi. Talking about, talking about war war war. I rather talk about moi. Talking about, talking about war war war. I rather talk about moi"
Space Odyssey,"Gravity is my enemy. It grabs on me like im money. The stars are banging close to me. As I?m floatin in my life odyssey. My lines are down and you can?t call me. As I float around in space odyssey. My lines are down and you can?t call me. As I float around in space odyssey. Like puzzle bubble on pc. It?s got color were it?s followin me. And I still judge you week by week. And I?m heade the time you can never lose me. My lines are down and you can?t call me. As I float around in space odyssey. My lines are down and you can?t call me. As I float around in space odyssey. Ah ah ah ah ah, (....). You might take a minute or two. To introduce my point of view. I need to spend some time with you. There is nothing more new one can do. My lines are down and you can?t call me. As I float around in space odyssey. My lines are down and you can?t call me. As I float around in space odyssey"
Steppin' Up,"Steppin' up in the club. All tooled up like a thug. rub-a-dub-dub, rub-a-rub-a-dub-dub (x4). I light up like a genie and I blow up on this song. Aladdin; no kiddin', boy I need a rub. Me and my speakers speak in sub, sub, sub. You know who I am, I run this fuckin' club. dub-a-dub-a-dub-a-dub, club-a-club-a-love-a-love. Basslines and ass anything fast. Humpin' on my leg. Yo, I'm the fuckin' best. Making your money last. Hide it in the back. Sound of a bomb blast throw it in the bag. Basslines and cars anything fast. Know who I am, run this fuckin' club. Speaker speakin' sub. Throwin' fire like a mob. Flash, bang, thunder. demolition job. M-I-A, You know who I am (x2). CHORUS. I can nail a sound and that shit will make you jump. I can smash a beat so that track will make you run. I'm tooled up to the tee, I tie up just for fun. Get read for the steady of stream weights by the ton"
Steppin/Up,I run this fucking club. I run this fucking club. Cluba cluba lubba lub. I blow up blow up on this song. I blow up on this song. Rubba dubba dub dub. Boy I need a rub
Story To Be Told,"I licked envelopes. Wrote a letter to the pope. He never gave me rope. In the times I couldn't cope. They cleaned up the dope. And censored my scope. The writing on the walls. Been beaten to a pulp. All I ever wanted was my story to be told. I never got struck by something in my core. I never took back that joint I rolled. What happens now the truth I told. Do they all roll over and die in the cold. All I ever wanted was my story to be told. A skate board rolled, a lightning bolt. Droppin' on 'em. But it ain't their fault. Maybe I am floored. But it needs to be told. All I ever wanted was my story to be told"
Sunshowers,I bongo with my lingo. and beat it like a wing yo. To congo to colombo. Cant stereotype my thing yo. I salt and pepper my mango. Shoot split. Out the window. Bingo I got em in the thing yo. Now what? I'm doing my thing yo. Quit bending all my fingo. Quit beating me like you're ringo. You wanna go?. You wanna win a war?. Like P.L.O. I dont surrendo. (Chorus - Cherry). The sunshowers that fall on my troubles. Are over you my baby. And some showers I'll be aiming at you. 'Cos I'm watching you my baby. I Bongo. With my lingo. And eat it like a wing yo. To congo. To colombo. Cant stereotype my thing yo. I checked that mouth on him. Fucking checked that gas on him. I had him. Cornered him. Fucking shut that gate on him. Why would you listen to him?. He had his way I'm bored of him. I'm tired of him. I don't wanna be as bad as him. It's a bomb yo. So run yo. Put away your stupid gun yo. Cos we see through like a protocol call. That' s why we blow it up 'fore we go. (Chorus - Cherry). The sunshowers that fall on my troubles. Are over you my baby. And some showers I'll be aiming at you. 'Cos I'm watching you my baby. Semi-9 and snipered him. on that wall they posted him. They cornered him. and then just murded him. He told them he didn't know them. He wasn't there they didn't know him. They showed him a picture then. Ain't that you with the muslims?. He had colgate on his teeth. And Reebok classics on his feet. At a factory he does nike. And then helps the family. Beat heart beat. He's made it to the newsweek. Sweetheart seen it. He's doing it for the peeps. Peace. (Chorus - Cherry). The sunshowers that fall on my troubles. Are over you my baby. And some showers I'll be aiming at you. 'Cos I'm watching you my baby
Super Tight,Got my shit down super tight. Got my shit down super tight. Got my shit down super tight. Boy you better be good tonight. Cause I'm out there struttin' my shit tonight. You better be big boy kryptonite. Cause' I got I got I got. My shit down super tight. Got my shit on super tight. Boy you better be good tonight. Cause I'm out there struttin' my shit tonight. Got my shit down super tight. Got my shit down super tight. Step by step you could lose your mind. Step by step you could lose your mind. Step by step you could lose your mind. Step by step you could lose your mind. Boy you better be good tonight. Cause I'm out there struttin' my shit tonight. You better be big boy kryptonite. Cause I got my shit down super tight. Packin em boots or workin the night. [?] lover do you right. Cause I keep it super Hype. Cause I keep it super Hype. Cause I keep it super Hype. Cause I keep it super Hype. Vicki Leekx... Leak Me
